lastName,firstName,contributionRole,PIName,associate,researcherDesignation,org,pub,ref
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,290,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,251,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,588,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,642,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,283,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,488,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,464,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,393,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,420,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,600,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,847,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,611,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,483,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,454,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,423,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,254,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,258,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,477,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,925,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,475,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,999,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,6,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,894,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,748,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,141,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,154,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,549,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,519,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,617,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,652,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,569,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,697,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,148,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,664,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,417,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,570,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,924,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,596,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,667,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,485,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,220,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,635,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,436,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,470,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,647,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,156,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,413,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,721,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,234,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,276,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,145,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,188,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,411,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,901,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,346,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,49,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,430,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,366,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,468,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,25,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,146,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,217,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,664,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,113,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,808,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,25,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,26,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,552,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,368,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,348,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,534,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,539,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,64,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,792,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,212,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,748,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,103,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,541,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,853,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,440,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,729,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,982,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,761,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,401,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,515,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,577,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,540,FALSE
Yusuf,Salim,First Listed Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,801,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,756,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,826,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,507,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,780,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,942,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,695,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,516,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,665,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,251,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,719,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,530,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,771,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,164,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,765,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,586,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,975,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,136,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,477,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,958,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,188,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,512,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,719,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,626,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,621,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,245,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,269,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,582,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,537,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,446,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,172,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,476,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,650,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,799,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,777,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,253,FALSE
Yusuf,Salim,First Listed Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,106,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,1,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,948,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,380,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,263,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,950,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,339,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,946,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,288,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,586,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,368,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,685,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,352,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,724,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,48,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,547,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,828,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,865,FALSE
Yusuf,Salim,First Listed Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,704,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,781,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,862,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,115,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,175,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,550,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,557,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,781,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,882,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,99,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,113,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,298,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,559,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,321,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,265,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,346,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,459,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,370,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,47,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,479,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,362,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,343,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,395,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,322,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,428,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,558,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,140,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,742,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,632,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,389,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,44,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,809,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,700,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,492,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,497,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,988,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,543,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,53,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,683,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,472,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,37,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,319,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,492,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,646,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,502,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,165,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,687,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,431,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,849,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,629,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,980,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,615,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,226,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,772,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,494,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,448,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,10,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,553,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,723,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,346,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,363,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,513,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,351,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,543,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,715,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,906,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,663,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,574,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,104,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,178,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,821,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,849,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,959,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,56,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,187,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,582,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,642,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,877,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,781,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,322,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,906,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,533,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,78,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,124,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,733,FALSE
Yusuf,Salim,Last Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,311,FALSE
Yusuf,Salim,Co-Author,Salim Yusuf,FALSE,Senior Scientist,PHRI,550,FALSE
Jenkins,David,Last Author,David Jenkins,FALSE,Senior Scientist,PHRI,744,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,403,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,146,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,829,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,295,FALSE
Jenkins,David,Last Author,David Jenkins,FALSE,Senior Scientist,PHRI,615,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,462,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,6,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,941,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,361,FALSE
Jenkins,David,First Listed Editor,David Jenkins,FALSE,Senior Scientist,PHRI,285,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,384,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,757,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,141,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,806,FALSE
Jenkins,David,Last Author,David Jenkins,FALSE,Senior Scientist,PHRI,153,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,651,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,505,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,261,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,266,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,161,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,552,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,901,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,554,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,506,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,200,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,467,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,972,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,951,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,974,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,413,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,446,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,498,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,691,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,523,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,917,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,365,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,446,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,520,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,181,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,12,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,720,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,435,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,885,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,750,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,132,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,275,FALSE
Jenkins,David,Last Author,David Jenkins,FALSE,Senior Scientist,PHRI,204,FALSE
Jenkins,David,Last Author,David Jenkins,FALSE,Senior Scientist,PHRI,712,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,327,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,263,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,954,FALSE
Jenkins,David,First Listed Author,David Jenkins,FALSE,Senior Scientist,PHRI,935,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,636,FALSE
Jenkins,David,Co-Author,David Jenkins,FALSE,Senior Scientist,PHRI,948,FALSE
Andrew,R. David,Last Author,R. David Andrew,FALSE,Other,PHRI,894,FALSE
Andrew,R. David,Co-Author,R. David Andrew,FALSE,Other,PHRI,862,FALSE
Andrew,R. David,Last Author,R. David Andrew,FALSE,Other,PHRI,564,FALSE
